Speed,Pos,LSD,MSD,BSD,Time_Since_MSD
0, 0, 9999, 9999, 9999, 20
0, 0, 9999, 9999, 9999, 40
0, 0, 9999, 9999, 9999, 60
0, 0, 9999, 9999, 9999, 80
0, 0, 9999, 9999, 9999, 100
0, 0, 9999, 9999, 9999, 120
0, 0, 9999, 9999, 9999, 140
0, 0, 9999, 9999, 9999, 160
0, 0, 9999, 9999, 9999, 180
0, 0, 9999, 930, 9999, 200
0, 0, 9999, 924, 9999, 220
0, 0, 9999, 9999, 9999, 240
0, 0, 9999, 9999, 9999, 260
0, 0, 9999, 9999, 9999, 280
0, 0, 9999, 9999, 9999, 300
0, 0, 9999, 9999, 9999, 320
0, 0, 9999, 9999, 9999, 340
0, 0, 9999, 925, 9999, 360
0, 0, 9999, 925, 9999, 380
0, 0, 9999, 925, 9999, 400
0, 0, 9999, 9999, 9999, 420
0, 0, 9999, 9999, 9999, 440
0, 0, 9999, 9999, 9999, 460
0, 0, 9999, 9999, 9999, 480
0, 0, 9999, 9999, 9999, 500
0, 0, 9999, 9999, 9999, 520
0, 0, 9999, 9999, 9999, 540
0, 0, 9999, 9999, 9999, 560
0, 0, 9999, 9999, 9999, 580
0, 0, 9999, 9999, 9999, 600
0, 0, 9999, 9999, 9999, 620
0, 0, 9999, 9999, 9999, 640
0, 0, 9999, 9999, 9999, 660
0, 0, 9999, 9999, 9999, 680
0, 0, 9999, 9999, 9999, 700
0, 0, 9999, 9999, 9999, 720
0, 0, 9999, 9999, 9999, 740
0, 0, 9999, 9999, 9999, 760
0, 0, 9999, 9999, 9999, 780
0, 0, 9999, 9999, 9999, 800
0, 0, 9999, 9999, 9999, 820
0, 0, 9999, 9999, 9999, 840
0, 0, 9999, 9999, 9999, 860
0, 0, 9999, 9999, 9999, 880
0, 0, 9999, 9999, 9999, 900
0, 0, 9999, 9999, 9999, 920
0, 0, 9999, 9999, 9999, 940
0, 0, 9999, 9999, 9999, 960
0, 0, 9999, 9999, 9999, 980
0, 0, 9999, 9999, 9999, 1000
0, 0, 9999, 9999, 9999, 1020
0, 0, 9999, 9999, 9999, 1040
0, 0, 9999, 9999, 9999, 1060
0, 0, 9999, 9999, 9999, 1080
0, 0, 9999, 9999, 9999, 1100
0, 0, 9999, 9999, 9999, 1120
0, 0, 9999, 9999, 9999, 1140
0, 0, 9999, 9999, 9999, 1160
0, 0, 9999, 9999, 9999, 1180
0, 0, 9999, 9999, 9999, 1200
0, 0, 9999, 9999, 9999, 1220
0, 0, 9999, 9999, 9999, 1240
0, 0, 9999, 9999, 9999, 1260
0, 0, 9999, 9999, 1080, 1280
0, 0, 9999, 9999, 1080, 1300
0, 0, 9999, 9999, 9999, 1320
0, 0, 9999, 9999, 9999, 1340
0, 0, 9999, 9999, 9999, 1360
0, 0, 9999, 9999, 9999, 1380
0, 0, 9999, 9999, 9999, 1400
0, 0, 9999, 9999, 9999, 1420
0, 0, 9999, 9999, 9999, 1440
0, 0, 9999, 9999, 9999, 1460
0, 0, 9999, 9999, 9999, 1480
0, 0, 9999, 9999, 9999, 1500
0, 0, 9999, 9999, 9999, 1520
0, 0, 9999, 9999, 9999, 1540
0, 0, 9999, 9999, 9999, 1560
0, 0, 9999, 9999, 9999, 1580
0, 0, 9999, 9999, 9999, 1600
0, 0, 9999, 9999, 9999, 1620
0, 0, 9999, 9999, 9999, 1640
0, 0, 9999, 9999, 9999, 1660
0, 0, 9999, 9999, 9999, 1680
0, 0, 9999, 9999, 9999, 1700
0, 0, 9999, 9999, 9999, 1720
0, 0, 9999, 9999, 9999, 1740
0, 0, 9999, 9999, 9999, 1760
0, 0, 9999, 9999, 9999, 1780
0, 0, 9999, 9999, 9999, 1800
0, 0, 9999, 9999, 9999, 1820
0, 0, 9999, 9999, 9999, 1840
0, 0, 9999, 9999, 9999, 1860
0, 0, 9999, 9999, 9999, 1880
0, 0, 9999, 9999, 9999, 1900
0, 0, 9999, 9999, 9999, 1920
0, 0, 9999, 9999, 9999, 1940
0, 0, 9999, 9999, 9999, 1960
0, 0, 9999, 9999, 9999, 1980
127, 0, 9999, 9999, 9999, 2000
127, 0.000833333, 9999, 9999, 9999, 2020
127, 0.0166667, 9999, 9999, 9999, 2040
127, 0.102917, 9999, 9999, 9999, 2060
127, 0.14375, 9999, 9999, 9999, 2080
127, 0.166667, 9999, 9999, 9999, 2100
127, 0.208333, 9999, 9999, 9999, 2120
127, 0.239583, 9999, 9999, 9999, 2140
127, 0.279167, 9999, 9999, 9999, 2160
127, 0.36125, 9999, 9999, 9999, 2180
127, 0.39125, 9999, 9999, 9999, 2200
127, 0.417083, 9999, 9999, 9999, 2220
127, 0.447083, 9999, 9999, 9999, 2240
0, 0.525, 9999, 9999, 9999, 2260
0, 0.5675, 9999, 9999, 9999, 2280
0, 0.594167, 9999, 9999, 9999, 2300
0, 0.626667, 9999, 9999, 9999, 2320
0, 0.64, 9999, 9999, 9999, 2340
0, 0.651667, 9999, 9999, 9999, 2360
0, 0.675417, 9999, 9999, 9999, 2380
0, 0.690417, 9999, 9999, 9999, 2400
0, 0.71125, 9999, 9999, 9999, 2420
0, 0.780417, 9999, 9999, 9999, 2440
0, 0.82375, 9999, 9999, 9999, 2460
0, 0.8675, 9999, 9999, 9999, 2480
0, 0.911667, 9999, 9999, 9999, 2500
0, 0.99375, 9999, 9999, 9999, 2520
0, 1.03292, 9999, 9999, 9999, 2540
0, 1.06958, 9999, 9999, 9999, 2560
0, 1.13792, 9999, 9999, 9999, 2580
0, 1.17083, 9999, 9999, 9999, 2600
0, 1.59958, 9999, 9999, 9999, 2620
0, 1.61875, 9999, 9999, 9999, 2640
0, 1.65625, 9999, 9999, 9999, 2660
0, 1.675, 9999, 9999, 9999, 2680
0, 1.69292, 9999, 9999, 9999, 2700
0, 1.72667, 9999, 9999, 9999, 2720
0, 1.76083, 9999, 9999, 9999, 2740
0, 1.77833, 9999, 9999, 9999, 2760
0, 1.81375, 9999, 9999, 9999, 2780
0, 1.82958, 9999, 9999, 9999, 2800
0, 1.86125, 9999, 9999, 9999, 2820
0, 1.87583, 9999, 9999, 9999, 2840
0, 1.90417, 9999, 9999, 9999, 2860
127, 1.91792, 9999, 9999, 9999, 2880
127, 1.94792, 9999, 9999, 9999, 2900
127, 1.97917, 9999, 9999, 9999, 2920
127, 2.10042, 9999, 9999, 9999, 2940
127, 2.17083, 9999, 9999, 9999, 2960
0, 2.24042, 9999, 9999, 9999, 2980
0, 2.26542, 9999, 9999, 9999, 3000
0, 2.29917, 9999, 9999, 9999, 3020
0, 2.31083, 9999, 9999, 9999, 3040
0, 2.33125, 9999, 9999, 9999, 3060
0, 2.34, 9999, 9999, 9999, 3080
0, 2.34792, 9999, 9999, 9999, 3100
0, 2.36583, 9999, 9999, 9999, 3120
0, 2.37833, 9999, 9999, 9999, 3140
0, 2.41833, 9999, 9999, 9999, 3160
0, 2.44042, 9999, 9999, 9999, 3180
0, 2.46333, 9999, 9999, 9999, 3200
0, 2.50667, 9999, 9999, 9999, 3220
0, 2.52708, 9999, 9999, 9999, 3240
0, 2.5675, 9999, 9999, 9999, 3260
0, 2.59, 9999, 9999, 9999, 3280
0, 2.62875, 9999, 9999, 9999, 3300
0, 2.64625, 9999, 9999, 9999, 3320
0, 2.66417, 9999, 9999, 9999, 3340
0, 2.69542, 9999, 9999, 9999, 3360
0, 2.70917, 9999, 9999, 9999, 3380
0, 2.73333, 9999, 9999, 9999, 3400
0, 2.745, 9999, 9999, 9999, 3420
0, 2.755, 9999, 9999, 9999, 3440
0, 2.77542, 9999, 9999, 9999, 3460
0, 2.78625, 9999, 9999, 9999, 3480
0, 2.80292, 9999, 9999, 9999, 3500
0, 2.81167, 9999, 9999, 9999, 3520
0, 2.82083, 9999, 9999, 9999, 3540
0, 2.83833, 9999, 9999, 9999, 3560
0, 2.84583, 9999, 9999, 9999, 3580
0, 2.86125, 9999, 9999, 9999, 3600
127, 2.87, 9999, 9999, 9999, 3620
127, 2.87708, 9999, 9999, 9999, 3640
127, 2.92417, 605, 9999, 9999, 3660
127, 2.97875, 605, 9999, 9999, 3680
127, 3.10792, 605, 9999, 9999, 3700
127, 3.13875, 613, 9999, 9999, 0
127, 3.15833, 613, 9999, 9999, 20
127, 3.2225, 618, 9999, 9999, 40
127, 3.26875, 618, 9999, 9999, 60
0, 3.36875, 618, 9999, 9999, 0
0, 3.41, 603, 9999, 9999, 20
0, 3.425, 603, 9999, 9999, 40
0, 3.42667, 570, 9999, 9999, 60
0, 3.42708, 570, 9999, 9999, 0
0, 3.42917, 570, 9999, 9999, 20
0, 3.43458, 503, 9999, 9999, 40
0, 3.44917, 503, 9999, 9999, 60
0, 3.50958, 273, 9999, 9999, 0
0, 3.54792, 273, 9999, 9999, 20
0, 3.62333, 273, 9999, 9999, 40
0, 3.66, 271, 9999, 9999, 60
0, 3.695, 271, 9999, 9999, 0
0, 3.76083, 265, 9999, 9999, 20
0, 3.79, 265, 9999, 9999, 40
0, 3.84667, 265, 9999, 9999, 60
0, 3.87125, 264, 9999, 9999, 0
0, 3.89333, 264, 9999, 9999, 20
0, 3.9325, 265, 9999, 9999, 40
0, 3.94958, 265, 9999, 9999, 60
0, 3.97875, 265, 9999, 9999, 0
0, 3.99083, 270, 9999, 9999, 20
0, 4.01375, 270, 9999, 9999, 40
0, 4.02375, 276, 9999, 9999, 60
0, 4.03417, 276, 9999, 9999, 0
0, 4.05375, 276, 9999, 9999, 20
0, 4.065, 276, 9999, 9999, 40
0, 4.09125, 276, 9999, 9999, 60
0, 4.10417, 277, 9999, 9999, 0
0, 4.11667, 277, 9999, 9999, 20
0, 4.14292, 277, 9999, 9999, 40
0, 4.15583, 281, 9999, 9999, 60
0, 4.18292, 281, 9999, 9999, 0
0, 4.1975, 284, 9999, 9999, 20
0, 4.21083, 284, 9999, 9999, 40
0, 4.23583, 284, 9999, 9999, 60
0, 4.24667, 287, 9999, 9999, 0
0, 4.26625, 287, 9999, 9999, 20
0, 4.27458, 289, 9999, 9999, 40
0, 4.37958, 297, 9999, 614, 60
0, 4.38167, 297, 9999, 614, 0
0, 4.38167, 293, 9999, 614, 20
0, 4.38208, 293, 9999, 586, 40
0, 4.38292, 297, 9999, 586, 60
0, 4.38333, 297, 9999, 9999, 0
0, 4.38458, 297, 9999, 9999, 20
0, 4.38458, 298, 9999, 9999, 40
0, 4.38458, 298, 9999, 606, 60
0, 4.38458, 299, 9999, 606, 0
0, 4.38458, 299, 9999, 611, 20
0, 4.38458, 299, 9999, 611, 40
0, 4.38458, 298, 9999, 611, 60
0, 4.38458, 298, 9999, 610, 0
0, 4.38458, 297, 9999, 610, 20
0, 4.38458, 297, 9999, 607, 40
0, 4.38458, 297, 9999, 607, 60
0, 4.38458, 296, 9999, 607, 0
0, 4.38458, 296, 9999, 613, 20
0, 4.38458, 296, 9999, 613, 40
0, 4.38458, 296, 9999, 602, 60
0, 4.38458, 296, 9999, 602, 0
0, 4.38458, 296, 9999, 602, 20
0, 4.38458, 296, 9999, 9999, 40
0, 4.38458, 295, 9999, 9999, 60
0, 4.38458, 295, 9999, 619, 0
0, 4.38458, 295, 9999, 619, 20
0, 4.38458, 294, 9999, 619, 40
0, 4.38458, 294, 9999, 605, 60
0, 4.38458, 293, 9999, 605, 0
0, 4.38458, 293, 9999, 9999, 20
0, 4.38458, 293, 9999, 9999, 40
0, 4.38458, 297, 9999, 614, 60
0, 4.38458, 297, 9999, 614, 0
0, 4.38458, 295, 9999, 614, 20
0, 4.38458, 295, 9999, 9999, 40
0, 4.38458, 296, 9999, 9999, 60
0, 4.38458, 296, 9999, 602, 0
0, 4.38458, 296, 9999, 602, 20
0, 4.38458, 295, 9999, 602, 40
0, 4.38458, 295, 9999, 9999, 60
0, 4.38458, 296, 9999, 9999, 0
0, 4.38458, 296, 9999, 9999, 20
0, 4.38458, 296, 9999, 9999, 40
0, 4.38458, 295, 9999, 9999, 60
0, 4.38458, 295, 9999, 9999, 0
0, 4.38458, 295, 9999, 9999, 20
0, 4.38458, 295, 9999, 9999, 40
0, 4.38458, 295, 9999, 9999, 60
0, 4.38458, 294, 9999, 9999, 0
0, 4.38458, 294, 9999, 593, 20
0, 4.38458, 294, 9999, 593, 40
0, 4.38458, 294, 9999, 593, 60
0, 4.38458, 294, 9999, 9999, 0
0, 4.38458, 295, 9999, 9999, 20
0, 4.38458, 295, 9999, 9999, 40
0, 4.38458, 296, 9999, 9999, 60
0, 4.38458, 296, 9999, 9999, 0
0, 4.38458, 296, 9999, 607, 20
0, 4.38458, 296, 9999, 607, 40
0, 4.38458, 296, 9999, 9999, 60
0, 4.38458, 295, 9999, 9999, 0
0, 4.38458, 295, 9999, 9999, 20
0, 4.38458, 295, 9999, 600, 40
0, 4.38458, 296, 9999, 600, 60
0, 4.38458, 296, 9999, 9999, 0
0, 4.38458, 295, 9999, 9999, 20
0, 4.38458, 295, 9999, 9999, 40
0, 4.38458, 295, 9999, 603, 60
0, 4.38458, 296, 9999, 603, 0
0, 4.38458, 296, 9999, 9999, 20
0, 4.38458, 295, 9999, 9999, 40
0, 4.38458, 295, 9999, 9999, 60
0, 4.38458, 295, 9999, 9999, 0
0, 4.38458, 296, 9999, 9999, 20
0, 4.38458, 296, 9999, 9999, 40
0, 4.38458, 295, 9999, 9999, 60
0, 4.38458, 295, 9999, 9999, 0
0, 4.38458, 295, 9999, 604, 20
0, 4.38458, 294, 9999, 604, 40
0, 4.38458, 294, 9999, 585, 60
0, 4.38458, 295, 9999, 585, 0
0, 4.38458, 295, 9999, 585, 20
0, 4.38458, 295, 9999, 611, 40
0, 4.38458, 296, 9999, 611, 60
0, 4.38458, 296, 9999, 606, 0
0, 4.38458, 294, 9999, 606, 20
0, 4.38458, 294, 9999, 606, 40
0, 4.38458, 294, 9999, 9999, 60
0, 4.38458, 295, 9999, 9999, 0
0, 4.38458, 295, 9999, 9999, 20
0, 4.38458, 295, 9999, 9999, 40
0, 4.38458, 295, 9999, 9999, 60
0, 4.38458, 295, 9999, 611, 0
0, 4.38458, 294, 9999, 611, 20
0, 4.38458, 294, 9999, 9999, 40
127, 4.38458, 295, 9999, 583, 60
127, 4.38542, 296, 9999, 588, 0
127, 4.40542, 296, 9999, 588, 20
127, 4.50542, 295, 9999, 588, 40
127, 4.55458, 295, 9999, 9999, 60
127, 4.57583, 293, 9999, 9999, 0
0, 4.61208, 293, 9999, 9999, 20
0, 4.64958, 293, 9999, 9999, 40
0, 4.70333, 297, 9999, 9999, 60
0, 4.72958, 297, 9999, 596, 0
0, 4.73875, 306, 9999, 596, 20
0, 4.7325, 306, 9999, 9999, 40
0, 4.72958, 306, 9999, 9999, 60
0, 4.72917, 321, 9999, 9999, 0
0, 4.7325, 321, 9999, 9999, 20
0, 4.73625, 326, 9999, 9999, 40
0, 4.75917, 326, 9999, 363, 60
0, 4.77458, 326, 9999, 363, 0
0, 4.81, 328, 9999, 363, 20
0, 4.83125, 328, 9999, 362, 40
0, 4.86958, 326, 9999, 362, 60
0, 4.8875, 326, 9999, 267, 0
0, 4.90375, 326, 9999, 267, 20
0, 4.93292, 324, 9999, 267, 40
0, 4.94542, 324, 9999, 266, 60
0, 4.96792, 325, 9999, 266, 0
0, 4.9775, 325, 9999, 262, 20
0, 4.98583, 325, 9999, 262, 40
0, 4.99958, 323, 9999, 262, 60
0, 5.00458, 323, 9999, 261, 0
0, 5.01292, 325, 9999, 261, 20
0, 5.01667, 325, 9999, 260, 40
0, 5.02083, 325, 9999, 260, 60
0, 5.02833, 327, 9999, 260, 0
0, 5.03167, 327, 9999, 260, 20
0, 5.04042, 327, 9999, 260, 40
127, 5.04417, 327, 9999, 260, 60
127, 5.04792, 327, 9999, 260, 0
127, 5.08458, 326, 9999, 260, 20
127, 5.13417, 326, 9999, 261, 40
127, 5.25625, 326, 9999, 261, 60
127, 5.28292, 328, 9999, 259, 0
127, 5.2975, 328, 9999, 259, 20
127, 5.35583, 327, 9999, 259, 40
127, 5.40208, 327, 9999, 257, 60
0, 5.49917, 327, 616, 257, 0
0, 5.5375, 333, 616, 258, 20
0, 5.5475, 333, 611, 258, 40
0, 5.5425, 337, 611, 258, 60
0, 5.53958, 337, 611, 263, 0
0, 5.5375, 337, 619, 263, 20
0, 5.54042, 336, 619, 263, 40
0, 5.57083, 336, 411, 271, 60
0, 5.60042, 348, 411, 271, 0
0, 5.63625, 348, 411, 273, 20
0, 5.705, 348, 383, 273, 40
0, 5.73833, 9999, 383, 273, 60
0, 5.80083, 9999, 373, 278, 80
0, 5.83125, 9999, 373, 278, 100
0, 5.86, 9999, 373, 282, 120
0, 5.91125, 9999, 371, 282, 140
0, 5.93292, 9999, 371, 282, 160
0, 5.97125, 9999, 272, 288, 180
0, 5.9875, 9999, 272, 288, 200
0, 6.00167, 9999, 272, 290, 220
0, 6.02625, 9999, 269, 290, 240
0, 6.03708, 9999, 269, 290, 260
0, 6.055, 9999, 269, 297, 280
0, 6.06292, 9999, 269, 309, 300
0, 6.07625, 9999, 269, 309, 320
0, 6.08333, 9999, 269, 309, 340
0, 6.10125, 9999, 269, 319, 360
0, 6.11042, 9999, 269, 319, 380
0, 6.12, 9999, 269, 322, 400
0, 6.13917, 9999, 269, 322, 420
0, 6.15, 9999, 268, 322, 440
0, 6.17042, 9999, 268, 322, 460
0, 6.18083, 9999, 269, 322, 480
0, 6.19208, 9999, 269, 320, 500
0, 6.21417, 9999, 269, 320, 520
0, 6.22583, 9999, 269, 320, 540
0, 6.24542, 9999, 269, 321, 560
0, 6.25375, 9999, 270, 321, 580
0, 6.2625, 9999, 270, 322, 600
0, 6.27667, 9999, 270, 322, 620
0, 6.28375, 9999, 269, 322, 640
0, 6.29458, 9999, 269, 319, 660
0, 6.3, 9999, 270, 319, 680
0, 6.30792, 9999, 270, 320, 700
0, 6.31333, 9999, 270, 320, 720
0, 6.31625, 9999, 270, 320, 740
0, 6.32375, 9999, 270, 323, 760
0, 6.32708, 9999, 277, 323, 780
0, 6.33333, 9999, 277, 320, 800
0, 6.33667, 9999, 277, 320, 820
0, 6.33792, 9999, 274, 320, 840
0, 6.34292, 9999, 274, 319, 860
0, 6.34417, 9999, 276, 319, 880
0, 6.34542, 9999, 276, 321, 900
0, 6.34583, 9999, 276, 321, 920
0, 6.34583, 9999, 275, 321, 940
0, 6.34583, 9999, 275, 322, 960
0, 6.34583, 9999, 277, 322, 980
0, 6.34583, 9999, 277, 322, 1000
0, 6.34583, 9999, 277, 322, 1020
0, 6.34583, 9999, 276, 322, 1040
0, 6.34583, 9999, 276, 323, 1060
0, 6.34583, 9999, 276, 323, 1080
0, 6.34583, 9999, 277, 322, 1100
0, 6.34583, 9999, 277, 322, 1120
0, 6.34583, 9999, 277, 322, 1140
0, 6.34583, 9999, 277, 319, 1160
0, 6.34583, 9999, 277, 319, 1180
0, 6.34583, 9999, 277, 322, 1200
0, 6.34583, 9999, 277, 322, 1220
0, 6.34583, 9999, 276, 322, 1240
0, 6.34583, 9999, 276, 320, 1260
0, 6.34583, 9999, 276, 320, 1280
0, 6.34583, 9999, 276, 320, 1300
0, 6.34583, 9999, 276, 321, 1320
0, 6.34583, 9999, 277, 321, 1340
0, 6.34583, 9999, 277, 321, 1360
0, 6.34583, 9999, 274, 316, 1380
0, 6.34583, 9999, 274, 316, 1400
0, 6.34583, 9999, 274, 318, 1420
0, 6.34583, 9999, 275, 318, 1440
0, 6.34583, 9999, 275, 318, 1460
0, 6.34583, 9999, 276, 320, 1480
0, 6.34583, 9999, 276, 320, 1500
0, 6.34583, 9999, 276, 322, 1520
0, 6.34583, 9999, 277, 322, 1540
0, 6.34583, 9999, 277, 322, 1560
0, 6.34583, 9999, 276, 322, 1580
0, 6.34583, 9999, 276, 322, 1600
0, 6.34583, 9999, 276, 323, 1620
0, 6.34583, 9999, 277, 323, 1640
0, 6.34583, 9999, 277, 319, 1660
0, 6.34583, 9999, 275, 319, 1680
0, 6.34583, 9999, 275, 319, 1700
0, 6.34583, 9999, 275, 318, 1720
0, 6.34583, 9999, 275, 318, 1740
0, 6.34583, 9999, 275, 316, 1760
0, 6.34583, 9999, 274, 316, 1780
0, 6.34583, 9999, 274, 316, 1800
0, 6.34583, 9999, 274, 320, 1820
0, 6.34583, 9999, 274, 320, 1840
0, 6.34583, 9999, 274, 320, 1860
0, 6.34583, 9999, 274, 320, 1880
0, 6.34583, 9999, 277, 320, 1900
0, 6.34583, 9999, 277, 322, 1920
0, 6.34583, 9999, 274, 322, 1940
0, 6.34583, 9999, 274, 319, 1960
0, 6.34583, 9999, 274, 319, 1980
0, 6.34583, 9999, 276, 319, 2000
0, 6.34583, 9999, 276, 318, 2020
0, 6.34583, 9999, 277, 318, 2040
0, 6.34583, 9999, 277, 319, 2060
0, 6.34583, 9999, 277, 319, 2080
0, 6.34583, 9999, 274, 319, 2100
0, 6.34583, 9999, 274, 318, 2120
0, 6.34583, 9999, 275, 318, 2140
0, 6.34583, 9999, 275, 321, 2160
0, 6.34583, 9999, 275, 321, 2180
0, 6.34583, 9999, 273, 321, 2200
0, 6.34583, 9999, 273, 321, 2220
0, 6.34583, 9999, 275, 321, 2240
0, 6.34583, 9999, 275, 320, 2260
0, 6.34583, 9999, 275, 320, 2280
0, 6.34583, 9999, 275, 322, 2300
0, 6.34583, 9999, 275, 322, 2320
0, 6.34583, 9999, 275, 322, 2340
0, 6.34583, 9999, 275, 320, 2360
0, 6.34583, 9999, 275, 320, 2380
0, 6.34583, 9999, 276, 323, 2400
0, 6.34583, 9999, 276, 323, 2420
0, 6.34583, 9999, 276, 323, 2440
0, 6.34583, 9999, 276, 320, 2460
0, 6.34583, 9999, 276, 320, 2480
0, 6.34583, 9999, 277, 320, 2500
0, 6.34583, 9999, 277, 319, 2520
0, 6.34583, 9999, 279, 319, 2540
0, 6.34583, 9999, 279, 321, 2560
0, 6.34583, 9999, 279, 321, 2580
0, 6.34583, 9999, 275, 321, 2600
0, 6.34583, 9999, 275, 319, 2620
0, 6.34583, 9999, 275, 319, 2640
0, 6.34583, 9999, 275, 319, 2660
0, 6.34583, 9999, 275, 319, 2680
0, 6.34583, 9999, 277, 319, 2700
0, 6.34583, 9999, 277, 322, 2720
0, 6.34583, 9999, 276, 322, 2740
0, 6.34583, 9999, 276, 320, 2760
0, 6.34583, 9999, 276, 320, 2780
0, 6.34583, 9999, 275, 320, 2800
0, 6.34583, 9999, 275, 320, 2820
0, 6.34583, 9999, 276, 320, 2840
0, 6.34583, 9999, 276, 322, 2860
0, 6.34583, 9999, 276, 322, 2880
0, 6.34583, 9999, 276, 322, 2900
0, 6.34583, 9999, 276, 322, 2920
0, 6.34583, 9999, 276, 322, 2940
0, 6.34583, 9999, 276, 318, 2960
0, 6.34583, 9999, 277, 318, 2980
0, 6.34583, 9999, 277, 318, 3000
0, 6.34583, 9999, 277, 322, 3020
0, 6.34583, 9999, 277, 322, 3040
0, 6.34583, 9999, 277, 319, 3060
0, 6.34583, 9999, 275, 319, 3080
0, 6.34583, 9999, 275, 319, 3100
0, 6.34583, 9999, 275, 323, 3120
0, 6.34583, 9999, 277, 323, 3140
0, 6.34583, 9999, 277, 319, 3160
0, 6.34583, 9999, 276, 319, 3180
0, 6.34583, 9999, 276, 319, 3200
0, 6.34583, 9999, 276, 321, 3220
0, 6.34583, 9999, 277, 321, 3240
0, 6.34583, 9999, 277, 318, 3260
0, 6.34583, 9999, 275, 318, 3280
0, 6.34583, 9999, 275, 318, 3300
0, 6.34583, 9999, 275, 320, 3320
0, 6.34583, 9999, 275, 320, 3340
0, 6.34583, 9999, 275, 321, 3360
0, 6.34583, 9999, 275, 321, 3380
0, 6.34583, 9999, 275, 321, 3400
0, 6.34583, 9999, 275, 321, 3420
0, 6.34583, 9999, 279, 321, 3440
0, 6.34583, 9999, 279, 320, 3460
0, 6.34583, 9999, 277, 320, 3480
0, 6.34583, 9999, 277, 320, 3500
0, 6.34583, 9999, 277, 319, 3520
0, 6.34583, 9999, 275, 319, 3540
0, 6.34583, 9999, 275, 322, 3560
0, 6.34583, 9999, 274, 322, 3580
0, 6.34583, 9999, 274, 322, 3600
0, 6.34583, 9999, 274, 322, 3620
0, 6.34583, 9999, 274, 322, 3640
0, 6.34583, 9999, 274, 319, 3660
0, 6.34583, 9999, 276, 319, 3680
0, 6.34583, 9999, 276, 319, 3700
0, 6.34583, 9999, 276, 319, 3720
0, 6.34583, 9999, 277, 323, 3740
0, 6.34583, 9999, 276, 321, 3760
0, 6.34583, 9999, 276, 321, 3780
0, 6.34583, 9999, 277, 321, 3800
0, 6.34583, 9999, 277, 322, 3820
0, 6.34583, 9999, 277, 322, 3840
0, 6.34583, 9999, 274, 322, 3860
127, 6.34583, 9999, 274, 322, 3880
127, 6.34625, 9999, 275, 322, 3900
0, 6.39042, 9999, 275, 318, 3920
0, 6.44333, 9999, 275, 318, 3940
0, 6.48833, 9999, 277, 322, 3960
0, 6.50375, 9999, 277, 322, 3980
0, 6.49125, 9999, 277, 322, 4000
0, 6.46625, 9999, 277, 322, 4020
0, 6.455, 9999, 277, 322, 4040
0, 6.43667, 9999, 274, 321, 4060
0, 6.43083, 9999, 274, 321, 4080
0, 6.42583, 9999, 273, 321, 4100
0, 6.42417, 9999, 273, 321, 4120
0, 6.42667, 9999, 273, 321, 4140
0, 6.43125, 9999, 394, 323, 4160
0, 6.43375, 9999, 394, 323, 4180
0, 6.4375, 9999, 395, 323, 4200
0, 6.4425, 9999, 395, 324, 4220
0, 6.44458, 9999, 395, 324, 4240
0, 6.44708, 9999, 397, 325, 4260
0, 6.44792, 9999, 397, 325, 4280
0, 6.44792, 9999, 397, 325, 4300
0, 6.44875, 9999, 397, 323, 4320
0, 6.44917, 9999, 397, 323, 4340
0, 6.44917, 9999, 395, 320, 4360
0, 6.44917, 9999, 395, 320, 4380
0, 6.44917, 9999, 397, 320, 4400
0, 6.44917, 9999, 397, 323, 4420
0, 6.44917, 9999, 397, 323, 4440
0, 6.44917, 9999, 398, 323, 4460
0, 6.44917, 9999, 398, 323, 4480
0, 6.44917, 9999, 396, 323, 4500
0, 6.44917, 9999, 396, 323, 4520
0, 6.44917, 9999, 396, 323, 4540
0, 6.44917, 9999, 396, 321, 4560
0, 6.44917, 9999, 396, 321, 4580
0, 6.44917, 9999, 394, 321, 4600
0, 6.44917, 9999, 394, 324, 4620
0, 6.44917, 9999, 394, 324, 4640
0, 6.44917, 9999, 394, 322, 4660
0, 6.44917, 9999, 394, 322, 4680
0, 6.44917, 9999, 394, 322, 4700
0, 6.44917, 9999, 394, 321, 4720
0, 6.44917, 9999, 394, 321, 4740
0, 6.44917, 9999, 389, 320, 4760
0, 6.44917, 9999, 389, 320, 4780
0, 6.44917, 9999, 392, 320, 4800
0, 6.44917, 9999, 392, 322, 4820
0, 6.44917, 9999, 392, 322, 4840
0, 6.44917, 9999, 395, 322, 4860
0, 6.44917, 9999, 395, 323, 4880
0, 6.44917, 9999, 395, 323, 4900
0, 6.44917, 9999, 395, 320, 4920
0, 6.44917, 9999, 395, 320, 4940
0, 6.44917, 9999, 395, 320, 4960
0, 6.44917, 9999, 395, 320, 4980
0, 6.44917, 9999, 276, 320, 5000
0, 6.44917, 9999, 276, 321, 5020
0, 6.44917, 9999, 394, 321, 5040
0, 6.44917, 9999, 394, 321, 5060
0, 6.44917, 9999, 394, 322, 5080
0, 6.44917, 9999, 276, 322, 5100
0, 6.44917, 9999, 276, 324, 5120
0, 6.44917, 9999, 392, 324, 5140
127, 6.44917, 9999, 392, 324, 5160
127, 6.44917, 9999, 392, 320, 5180
127, 6.49, 9999, 392, 320, 5200
127, 6.53917, 9999, 392, 322, 5220
127, 6.58375, 9999, 393, 322, 5240
127, 6.62, 9999, 393, 322, 5260
0, 6.6725, 9999, 393, 320, 5280
